GEOID10,county_name,state_id,wh_office_name,region_name
20037,Crawford,KS,Kansas City KS District Office,Midwest Region
20039,Decatur,KS,Kansas City KS District Office,Midwest Region
20041,Dickinson,KS,Kansas City KS District Office,Midwest Region
20043,Doniphan,KS,Kansas City KS District Office,Midwest Region
20045,Douglas,KS,Kansas City KS District Office,Midwest Region
20047,Edwards,KS,Kansas City KS District Office,Midwest Region
20049,Elk,KS,Kansas City KS District Office,Midwest Region
20051,Ellis,KS,Kansas City KS District Office,Midwest Region
20053,Ellsworth,KS,Kansas City KS District Office,Midwest Region
20055,Finney,KS,Kansas City KS District Office,Midwest Region
20057,Ford,KS,Kansas City KS District Office,Midwest Region
20059,Franklin,KS,Kansas City KS District Office,Midwest Region
20061,Geary,KS,Kansas City KS District Office,Midwest Region
20063,Gove,KS,Kansas City KS District Office,Midwest Region
20065,Graham,KS,Kansas City KS District Office,Midwest Region
38105,Williams,ND,Denver CO District Office,Southwest Region
38001,Adams,ND,Denver CO District Office,Southwest Region
38003,Barnes,ND,Denver CO District Office,Southwest Region
38005,Benson,ND,Denver CO District Office,Southwest Region
38007,Billings,ND,Denver CO District Office,Southwest Region
38009,Bottineau,ND,Denver CO District Office,Southwest Region
38011,Bowman,ND,Denver CO District Office,Southwest Region
38013,Burke,ND,Denver CO District Office,Southwest Region
38015,Burleigh,ND,Denver CO District Office,Southwest Region
38017,Cass,ND,Denver CO District Office,Southwest Region
38019,Cavalier,ND,Denver CO District Office,Southwest Region
38021,Dickey,ND,Denver CO District Office,Southwest Region
38101,Ward,ND,Denver CO District Office,Southwest Region
38103,Wells,ND,Denver CO District Office,Southwest Region
38059,Morton,ND,Denver CO District Office,Southwest Region
31007,Banner,NE,Des Moines IA District Office,Midwest Region
31009,Blaine,NE,Des Moines IA District Office,Midwest Region
31011,Boone,NE,Des Moines IA District Office,Midwest Region
31013,Box Butte,NE,Des Moines IA District Office,Midwest Region
31015,Boyd,NE,Des Moines IA District Office,Midwest Region
31017,Brown,NE,Des Moines IA District Office,Midwest Region
31019,Buffalo,NE,Des Moines IA District Office,Midwest Region
31021,Burt,NE,Des Moines IA District Office,Midwest Region
31023,Butler,NE,Des Moines IA District Office,Midwest Region
31025,Cass,NE,Des Moines IA District Office,Midwest Region
31027,Cedar,NE,Des Moines IA District Office,Midwest Region
31029,Chase,NE,Des Moines IA District Office,Midwest Region
31033,Cheyenne,NE,Des Moines IA District Office,Midwest Region
31035,Clay,NE,Des Moines IA District Office,Midwest Region
31037,Colfax,NE,Des Moines IA District Office,Midwest Region
31039,Cuming,NE,Des Moines IA District Office,Midwest Region
31041,Custer,NE,Des Moines IA District Office,Midwest Region
31043,Dakota,NE,Des Moines IA District Office,Midwest Region
31045,Dawes,NE,Des Moines IA District Office,Midwest Region
31047,Dawson,NE,Des Moines IA District Office,Midwest Region
31109,Lancaster,NE,Des Moines IA District Office,Midwest Region
31111,Lincoln,NE,Des Moines IA District Office,Midwest Region
31113,Logan,NE,Des Moines IA District Office,Midwest Region
31115,Loup,NE,Des Moines IA District Office,Midwest Region
31117,McPherson,NE,Des Moines IA District Office,Midwest Region
31119,Madison,NE,Des Moines IA District Office,Midwest Region
31121,Merrick,NE,Des Moines IA District Office,Midwest Region
31123,Morrill,NE,Des Moines IA District Office,Midwest Region
31125,Nance,NE,Des Moines IA District Office,Midwest Region
31127,Nemaha,NE,Des Moines IA District Office,Midwest Region
31129,Nuckolls,NE,Des Moines IA District Office,Midwest Region
31131,Otoe,NE,Des Moines IA District Office,Midwest Region
31133,Pawnee,NE,Des Moines IA District Office,Midwest Region
31135,Perkins,NE,Des Moines IA District Office,Midwest Region
31137,Phelps,NE,Des Moines IA District Office,Midwest Region
31139,Pierce,NE,Des Moines IA District Office,Midwest Region
31141,Platte,NE,Des Moines IA District Office,Midwest Region
31143,Polk,NE,Des Moines IA District Office,Midwest Region
31145,Red Willow,NE,Des Moines IA District Office,Midwest Region
31147,Richardson,NE,Des Moines IA District Office,Midwest Region
31149,Rock,NE,Des Moines IA District Office,Midwest Region
31151,Saline,NE,Des Moines IA District Office,Midwest Region
31153,Sarpy,NE,Des Moines IA District Office,Midwest Region
31155,Saunders,NE,Des Moines IA District Office,Midwest Region
31157,Scotts Bluff,NE,Des Moines IA District Office,Midwest Region
31159,Seward,NE,Des Moines IA District Office,Midwest Region
31161,Sheridan,NE,Des Moines IA District Office,Midwest Region
31163,Sherman,NE,Des Moines IA District Office,Midwest Region
31185,York,NE,Des Moines IA District Office,Midwest Region
31169,Thayer,NE,Des Moines IA District Office,Midwest Region
31171,Thomas,NE,Des Moines IA District Office,Midwest Region
31173,Thurston,NE,Des Moines IA District Office,Midwest Region
31175,Valley,NE,Des Moines IA District Office,Midwest Region
31177,Washington,NE,Des Moines IA District Office,Midwest Region
31179,Wayne,NE,Des Moines IA District Office,Midwest Region
31181,Webster,NE,Des Moines IA District Office,Midwest Region
31183,Wheeler,NE,Des Moines IA District Office,Midwest Region
31001,Adams,NE,Des Moines IA District Office,Midwest Region
31167,Stanton,NE,Des Moines IA District Office,Midwest Region
31005,Arthur,NE,Des Moines IA District Office,Midwest Region
31003,Antelope,NE,Des Moines IA District Office,Midwest Region
46123,Tripp,SD,Denver CO District Office,Southwest Region
46121,Todd,SD,Denver CO District Office,Southwest Region
46119,Sully,SD,Denver CO District Office,Southwest Region
46115,Spink,SD,Denver CO District Office,Southwest Region
46102,Oglala Lakota,SD,Denver CO District Office,Southwest Region
46111,Sanborn,SD,Denver CO District Office,Southwest Region
46109,Roberts,SD,Denver CO District Office,Southwest Region
46107,Potter,SD,Denver CO District Office,Southwest Region
46105,Perkins,SD,Denver CO District Office,Southwest Region
46101,Moody,SD,Denver CO District Office,Southwest Region
46099,Minnehaha,SD,Denver CO District Office,Southwest Region
46097,Miner,SD,Denver CO District Office,Southwest Region
46091,Marshall,SD,Denver CO District Office,Southwest Region
46089,McPherson,SD,Denver CO District Office,Southwest Region
46087,McCook,SD,Denver CO District Office,Southwest Region
46085,Lyman,SD,Denver CO District Office,Southwest Region
46083,Lincoln,SD,Denver CO District Office,Southwest Region
46079,Lake,SD,Denver CO District Office,Southwest Region
46077,Kingsbury,SD,Denver CO District Office,Southwest Region
46073,Jerauld,SD,Denver CO District Office,Southwest Region
46071,Jackson,SD,Denver CO District Office,Southwest Region
46129,Walworth,SD,Denver CO District Office,Southwest Region
46135,Yankton,SD,Denver CO District Office,Southwest Region
46137,Ziebach,SD,Denver CO District Office,Southwest Region
22111,Union,LA,New Orleans LA District Office,Southwest Region
22107,Tensas,LA,New Orleans LA District Office,Southwest Region
22097,St. Landry,LA,New Orleans LA District Office,Southwest Region
22093,St. James,LA,New Orleans LA District Office,Southwest Region
22085,Sabine,LA,New Orleans LA District Office,Southwest Region
22083,Richland,LA,New Orleans LA District Office,Southwest Region
22081,Red River,LA,New Orleans LA District Office,Southwest Region
22079,Rapides,LA,New Orleans LA District Office,Southwest Region
22073,Ouachita,LA,New Orleans LA District Office,Southwest Region
22069,Natchitoches,LA,New Orleans LA District Office,Southwest Region
22067,Morehouse,LA,New Orleans LA District Office,Southwest Region
22061,Lincoln,LA,New Orleans LA District Office,Southwest Region
22059,La Salle,LA,New Orleans LA District Office,Southwest Region
22055,Lafayette,LA,New Orleans LA District Office,Southwest Region
22049,Jackson,LA,New Orleans LA District Office,Southwest Region
22043,Grant,LA,New Orleans LA District Office,Southwest Region
22041,Franklin,LA,New Orleans LA District Office,Southwest Region
22039,Evangeline,LA,New Orleans LA District Office,Southwest Region
22035,East Carroll,LA,New Orleans LA District Office,Southwest Region
22031,De Soto,LA,New Orleans LA District Office,Southwest Region
22029,Concordia,LA,New Orleans LA District Office,Southwest Region
22027,Claiborne,LA,New Orleans LA District Office,Southwest Region
22025,Catahoula,LA,New Orleans LA District Office,Southwest Region
22021,Caldwell,LA,New Orleans LA District Office,Southwest Region
22017,Caddo,LA,New Orleans LA District Office,Southwest Region
22015,Bossier,LA,New Orleans LA District Office,Southwest Region
22013,Bienville,LA,New Orleans LA District Office,Southwest Region
22011,Beauregard,LA,New Orleans LA District Office,Southwest Region
22005,Ascension,LA,New Orleans LA District Office,Southwest Region
22003,Allen,LA,New Orleans LA District Office,Southwest Region
22001,Acadia,LA,New Orleans LA District Office,Southwest Region
22065,Madison,LA,New Orleans LA District Office,Southwest Region
22095,St. John The Baptist,LA,New Orleans LA District Office,Southwest Region
22119,Webster,LA,New Orleans LA District Office,Southwest Region
22121,West Baton Rouge,LA,New Orleans LA District Office,Southwest Region
22123,West Carroll,LA,New Orleans LA District Office,Southwest Region
22127,Winn,LA,New Orleans LA District Office,Southwest Region
22115,Vernon,LA,New Orleans LA District Office,Southwest Region
22089,St. Charles,LA,New Orleans LA District Office,Southwest Region
22091,St. Helena,LA,New Orleans LA District Office,Southwest Region
22077,Pointe Coupee,LA,New Orleans LA District Office,Southwest Region
22037,East Feliciana,LA,New Orleans LA District Office,Southwest Region
22033,East Baton Rouge,LA,New Orleans LA District Office,Southwest Region
22009,Avoyelles,LA,New Orleans LA District Office,Southwest Region
22063,Livingston,LA,New Orleans LA District Office,Southwest Region
22125,West Feliciana,LA,New Orleans LA District Office,Southwest Region
12019,Clay,FL,Orlando FL District Office,Southeast Region
12013,Calhoun,FL,Orlando FL District Office,Southeast Region
12007,Bradford,FL,Orlando FL District Office,Southeast Region
12003,Baker,FL,Orlando FL District Office,Southeast Region
12001,Alachua,FL,Orlando FL District Office,Southeast Region
12107,Putnam,FL,Orlando FL District Office,Southeast Region
12023,Columbia,FL,Orlando FL District Office,Southeast Region
12109,St. Johns,FL,Orlando FL District Office,Southeast Region
12041,Gilchrist,FL,Orlando FL District Office,Southeast Region
12047,Hamilton,FL,Orlando FL District Office,Southeast Region
12067,Lafayette,FL,Orlando FL District Office,Southeast Region
12073,Leon,FL,Orlando FL District Office,Southeast Region
12121,Suwannee,FL,Orlando FL District Office,Southeast Region
12125,Union,FL,Orlando FL District Office,Southeast Region
12079,Madison,FL,Orlando FL District Office,Southeast Region
22019,Calcasieu,LA,New Orleans LA District Office,Southwest Region
12083,Marion,FL,Orlando FL District Office,Southeast Region
22053,Jefferson Davis,LA,New Orleans LA District Office,Southwest Region
38053,McKenzie,ND,Denver CO District Office,Southwest Region
38025,Dunn,ND,Denver CO District Office,Southwest Region
38085,Sioux,ND,Denver CO District Office,Southwest Region
46117,Stanley,SD,Denver CO District Office,Southwest Region
22047,Iberville,LA,New Orleans LA District Office,Southwest Region
12063,Jackson,FL,Orlando FL District Office,Southeast Region
12063,Jackson,FL,Orlando FL District Office,Southeast Region
12035,Flagler,FL,Orlando FL District Office,Southeast Region
12045,Gulf,FL,Orlando FL District Office,Southeast Region
22113,Vermilion,LA,New Orleans LA District Office,Southwest Region
22045,Iberia,LA,New Orleans LA District Office,Southwest Region
22103,St. Tammany,LA,New Orleans LA District Office,Southwest Region
22071,Orleans,LA,New Orleans LA District Office,Southwest Region
38077,Richland,ND,Denver CO District Office,Southwest Region
12059,Holmes,FL,Orlando FL District Office,Southeast Region
38099,Walsh,ND,Denver CO District Office,Southwest Region
31165,Sioux,NE,Des Moines IA District Office,Midwest Region
31031,Cherry,NE,Des Moines IA District Office,Midwest Region
46093,Meade,SD,Denver CO District Office,Southwest Region
46103,Pennington,SD,Denver CO District Office,Southwest Region
46081,Lawrence,SD,Denver CO District Office,Southwest Region
46033,Custer,SD,Denver CO District Office,Southwest Region
46047,Fall River,SD,Denver CO District Office,Southwest Region
22057,Lafourche,LA,New Orleans LA District Office,Southwest Region
22051,Jefferson,LA,New Orleans LA District Office,Southwest Region
22075,Plaquemines,LA,New Orleans LA District Office,Southwest Region
22007,Assumption,LA,New Orleans LA District Office,Southwest Region
22099,St. Martin,LA,New Orleans LA District Office,Southwest Region
22109,Terrebonne,LA,New Orleans LA District Office,Southwest Region
12091,Okaloosa,FL,Orlando FL District Office,Southeast Region
12113,Santa Rosa,FL,Orlando FL District Office,Southeast Region
12033,Escambia,FL,Orlando FL District Office,Southeast Region
12039,Gadsden,FL,Orlando FL District Office,Southeast Region
22023,Cameron,LA,New Orleans LA District Office,Southwest Region
12045,Gulf,FL,Orlando FL District Office,Southeast Region
12037,Franklin,FL,Orlando FL District Office,Southeast Region
22117,Washington,LA,New Orleans LA District Office,Southwest Region
22087,St. Bernard,LA,New Orleans LA District Office,Southwest Region
22105,Tangipahoa,LA,New Orleans LA District Office,Southwest Region
12031,Duval,FL,Orlando FL District Office,Southeast Region
12089,Nassau,FL,Orlando FL District Office,Southeast Region
12131,Walton,FL,Orlando FL District Office,Southeast Region
12117,Seminole,FL,Orlando FL District Office,Southeast Region
12095,Orange,FL,Orlando FL District Office,Southeast Region
12119,Sumter,FL,Tampa FL District Office,Southeast Region
12069,Lake,FL,Orlando FL District Office,Southeast Region
12009,Brevard,FL,Orlando FL District Office,Southeast Region
12127,Volusia,FL,Orlando FL District Office,Southeast Region
12071,Lee,FL,Tampa FL District Office,Southeast Region
12071,Lee,FL,Tampa FL District Office,Southeast Region
12015,Charlotte,FL,Tampa FL District Office,Southeast Region
12015,Charlotte,FL,Tampa FL District Office,Southeast Region
12087,Lower Keys in Monroe,FL,Miami FL District Office,Southeast Region
12087,Middle Keys in Monroe,FL,Miami FL District Office,Southeast Region
12087,Upper Keys in Monroe,FL,Miami FL District Office,Southeast Region
12133,Washington,FL,Orlando FL District Office,Southeast Region
12005,Bay,FL,Orlando FL District Office,Southeast Region
12131,Walton,FL,Orlando FL District Office,Southeast Region
48127,Dimmit,TX,San Antonio TX District Office,Southwest Region
48131,Duval,TX,McAllen District Office,Southwest Region
48215,Hidalgo,TX,McAllen District Office,Southwest Region
48247,Jim Hogg,TX,McAllen District Office,Southwest Region
48249,Jim Wells,TX,McAllen District Office,Southwest Region
48283,La Salle,TX,San Antonio TX District Office,Southwest Region
48311,McMullen,TX,San Antonio TX District Office,Southwest Region
48427,Starr,TX,McAllen District Office,Southwest Region
48479,Webb,TX,McAllen District Office,Southwest Region
